"ancestor_concept_id","descendant_concept_id","min_levels_of_separation","max_levels_of_separation"
4180159,435228,1,1
4117134,4064452,1,1
4171111,372435,1,1
4165350,440758,1,1
4171853,4137209,1,1
4116926,74192,1,1
4170634,4328879,1,1
4182161,4031119,1,1
4185206,761012,1,1
4153979,4084412,1,1
4113717,4096546,1,1
4180126,37111382,1,1
4152163,4152961,1,1
4182161,373499,1,1
4129868,4130661,1,1
4177067,37166150,1,1
4164219,316478,1,1
4176550,4195428,1,1
4178964,4001170,1,1
4151204,44809243,1,1
4178811,4307962,1,1
4182161,4033842,1,1
4119138,46273990,1,1
4180910,4162999,1,1
4179873,4180014,1,1
4182161,4114200,1,1
4122221,4240955,1,1
4180628,136184,1,1
4122115,433802,1,1
4116926,75379,1,1
4134947,4121593,1,1
4177600,4154597,1,1
4179141,4151920,1,1
4149838,4112609,1,1
4186898,4283942,1,1
4127830,4185383,1,1
4181063,4183452,1,1
4114865,43021214,1,1
4171106,374748,1,1
4183951,4198562,1,1
4169252,201908,1,1
4146479,4185026,1,1
4179141,35624442,1,1
4182161,4044050,1,1
4180126,37116540,1,1
4182161,4131607,1,1
4114483,31609,1,1
4186405,140057,1,1
4114605,437998,1,1
4178809,4244067,1,1
4178968,37166740,1,1
4164489,37163073,1,1
4169252,4049932,1,1
4129865,4054405,1,1
4142875,4204014,1,1
4156113,37160383,1,1
4121463,443575,1,1
4180126,195673,1,1
4181063,4195698,1,1
4129213,4159366,1,1
4178968,22839,1,1
4178395,37168812,1,1
4176947,4273682,1,1
4113639,4242664,1,1
4179473,195300,1,1
4127688,4131007,1,1
4116650,37171807,1,1
4154112,76482,1,1
4154498,4056338,1,1
4136912,194996,1,1
4182008,37173649,1,1
4177093,4185261,1,1
4134932,4134156,1,1
4179527,44783966,1,1
4124857,4207899,1,1
4147829,4133039,1,1
4129839,443773,1,1
4129247,44783159,1,1
4132462,4122603,1,1
4124695,46270360,1,1
4126904,4126588,1,1
4169598,73720,1,1
4119466,201901,1,1
4134597,4048164,1,1
4124325,4130346,1,1
4112738,4308784,1,1
4124650,4047650,1,1
4180126,4048093,1,1
4115735,4154460,1,1
4182033,73854,1,1
4182161,4091366,1,1
4124486,45757399,1,1
4124650,197610,1,1
4126257,4133029,1,1
4182161,4150604,1,1
4182161,436684,1,1
4162038,313226,1,1
4167108,4177629,1,1
4170747,441959,1,1
4176959,35624758,1,1
4172458,4053033,1,1
4124325,4243821,1,1
4147943,4003031,1,1
4165350,4094094,1,1
4139538,4184119,1,1
4180641,4325601,1,1
4169252,40480627,1,1
4126887,77619,1,1
4187825,75943,1,1
4173481,432923,1,1
4156664,4068234,1,1
4166729,37017455,1,1
4169252,4096772,1,1
4116778,4128888,1,1
4178949,4151978,1,1
4149457,37016216,1,1
4177627,618913,1,1
4182455,4086512,1,1
4182161,441046,1,1
4182161,4173142,1,1
4180790,79740,1,1
4155285,37018641,1,1
4169252,197035,1,1
4177097,4180768,1,1
4160780,4117851,1,1
4132080,4174250,1,1
4178817,443943,1,1
4172024,4303802,1,1
4152163,37168773,1,1
4116236,4244488,1,1
4179877,40352976,1,1
4180784,4115138,1,1
4142037,4058113,1,1
4129486,4128195,1,1
4164349,4185018,1,1
4180630,442333,1,1
4117134,4064457,1,1
4165404,45767653,1,1
4170472,4141299,1,1
4122731,4319454,1,1
4181487,196645,1,1
4167229,4177626,1,1
4178681,4343239,1,1
4178962,4149844,1,1
4128492,4123284,1,1
4167864,433681,1,1
4178973,4158977,1,1
4113713,4154729,1,1
4124325,433531,1,1
4179304,4161417,1,1
4170635,4185009,1,1
4150794,4103419,1,1
4169252,4054909,1,1
4169252,196845,1,1
4128492,4034233,1,1
4165620,43530979,1,1
4180014,4033848,1,1
4134294,193240,1,1
4153654,4298809,1,1
4133611,4171111,1,1
4166729,4143214,1,1
4179871,37110208,1,1
4141513,373766,1,1
4115698,4161687,1,1
4126903,198198,1,1
4177599,136185,1,1
4135647,4115213,1,1
4117276,4034633,1,1
4177082,254062,1,1
4179922,432870,1,1
4175077,433921,1,1
4182161,4130541,1,1
4182161,4201411,1,1
4124499,4128188,1,1
4119466,4322895,1,1
4169252,40487456,1,1
4146944,4089228,1,1
4149840,435492,1,1
4178366,4216219,1,1
4184252,4100606,1,1
4153882,378081,1,1
4128492,4161410,1,1
4172995,4048150,1,1
4169252,4096140,1,1
4143187,4129028,1,1
4185976,37167143,1,1
4126732,4158313,1,1
4153882,40491472,1,1
4127696,4139126,1,1
4149457,37018684,1,1
4169252,4096141,1,1
4177494,436840,1,1
4155336,4272033,1,1
4169252,4095571,1,1
4177105,4098954,1,1
4177096,45757761,1,1
4159366,4130538,1,1
4169252,4072650,1,1
4116778,4168070,1,1
4187240,40488440,1,1
4161417,4140090,1,1
4169984,40480922,1,1
4114605,432749,1,1
4116778,257010,1,1
4181294,4347174,1,1
4117276,4055266,1,1
4119306,37165600,1,1
4114506,37161553,1,1
4170138,23220,1,1
4183040,37161088,1,1
4143833,439093,1,1
4181063,444207,1,1
4178545,4042142,1,1
4187777,37160047,1,1
4186461,4043395,1,1
4133004,46271900,1,1
4176898,45763849,1,1
4137275,37167489,1,1
4114483,4103985,1,1
4158336,4256134,1,1
4186405,135766,1,1
4121463,318445,1,1
4116778,37206719,1,1
4172024,4305025,1,1
4182161,4234264,1,1
4166666,37160448,1,1
4127830,4124501,1,1
4114166,4253161,1,1
4181883,40487393,1,1
4182161,4110558,1,1
4155336,4137955,1,1
4117134,4274406,1,1
4185207,4129244,1,1
4175077,437195,1,1
4182643,37164426,1,1
4178949,4071164,1,1
4132090,37170255,1,1
4122731,4129831,1,1
4126910,133794,1,1
4112975,4114201,1,1
4117134,4064609,1,1
4147164,40492268,1,1
4157351,4082452,1,1
4185503,4183514,1,1
4139538,4124499,1,1
4182161,4131102,1,1
4121463,46269996,1,1
4113619,40481354,1,1
4113713,4262258,1,1
4134595,4127571,1,1
4113547,4303233,1,1
4163261,4161028,1,1
4159742,4065354,1,1
4179141,35624449,1,1
4154168,37167848,1,1
4126903,199068,1,1
4127828,443289,1,1
4182161,4159164,1,1
4152378,43021244,1,1
4127720,4159136,1,1
4185207,36716871,1,1
4113547,198010,1,1
4182972,4008861,1,1
4128893,434584,1,1
4179873,4299988,1,1
4178949,253797,1,1
4160276,197810,1,1
4117134,4305516,1,1
4117134,4065288,1,1
4181339,4158909,1,1
4150758,4129337,1,1
4182969,135890,1,1
4182161,432347,1,1
4161193,140480,1,1
4164457,43021254,1,1
4120401,4030910,1,1
4168335,4030849,1,1
4134132,4224167,1,1
4132502,438751,1,1
4152163,4153690,1,1
4156625,4157348,1,1
4182161,4290976,1,1
4182161,4110196,1,1
4177611,37312235,1,1
4180793,4157459,1,1
4178959,4003029,1,1
4128492,37168752,1,1
4182161,4087949,1,1
4115735,201617,1,1
4182161,4312357,1,1
4169252,40487453,1,1
4133026,4299303,1,1
4166729,37162916,1,1
4167107,4183109,1,1
4181350,4294416,1,1
4181332,4158473,1,1
4178904,444413,1,1
4187201,37168051,1,1
4134329,433887,1,1
4168335,439981,1,1
4151203,4062391,1,1
4169252,4080069,1,1
4124650,4250317,1,1
4179922,435503,1,1
4176969,43021852,1,1
4123594,4129872,1,1
4128846,4165620,1,1
4114604,4207505,1,1
4179873,4025831,1,1
4178809,43530900,1,1
4116650,4048484,1,1
4182966,4181849,1,1
4167108,618712,1,1
4180794,4139395,1,1
4128492,4153106,1,1
4134929,45757768,1,1
4170139,439851,1,1
4169252,40487455,1,1
4182972,4274355,1,1
4113802,37167845,1,1
4167105,4181877,1,1
4169252,444409,1,1
4182161,380113,1,1
4180630,4129834,1,1
4193161,36712819,1,1
4231941,4134312,1,1
4194889,81942,1,1
4243270,315832,1,1
4265569,4080827,1,1
4276495,4144803,1,1
4193161,4160027,1,1
4189459,4296189,1,1
4244129,4189321,1,1
4197951,4215406,1,1
4267510,4163270,1,1
4274025,440059,1,1
4266792,36686022,1,1
4270897,4081488,1,1
4240913,4112182,1,1
4275337,443727,1,1
4207618,4213731,1,1
4231770,4225324,1,1
4227252,4124731,1,1
4252534,36715943,1,1
4205256,37162646,1,1
4197485,4078333,1,1
4211546,440272,1,1
4275410,4233438,1,1
4193161,4127401,1,1
4201705,4083307,1,1
4276562,4154688,1,1
4199590,45766780,1,1
4266681,4150453,1,1
4206255,4052474,1,1
4193702,4305008,1,1
4274025,46269889,1,1
4269865,4269866,1,1
4274025,4150981,1,1
4269314,4094235,1,1
4274025,37167887,1,1
4192127,375519,1,1
4206389,4098292,1,1
4200201,4015270,1,1
4240605,43530964,1,1
4193161,37109310,1,1
4198822,37168281,1,1
4274025,37168189,1,1
4214530,765582,1,1
4266188,45757247,1,1
4249456,43021975,1,1
4269852,4007453,1,1
4193161,37016193,1,1
4276801,4104162,1,1
4276565,4004490,1,1
4197485,37163341,1,1
4274025,37165431,1,1
4201554,4160345,1,1
4273176,4189358,1,1
4274025,37311993,1,1
4191592,4088373,1,1
4201705,437726,1,1
4207618,4232580,1,1
4269585,42535714,1,1
4207808,441799,1,1
4193161,36715574,1,1
4200516,373724,1,1
4207977,4129547,1,1
4227252,40481764,1,1
4201563,4304101,1,1
4246127,4001172,1,1
4193161,4041343,1,1
4199417,379822,1,1
4266339,42539036,1,1
4194856,37169386,1,1
4267683,4262712,1,1
4193161,35615135,1,1
4269314,4025214,1,1
4206788,4119623,1,1
4194328,4187349,1,1
4188970,434314,1,1
4219381,37162978,1,1
4239314,40389201,1,1
4275184,443363,1,1
4239736,37154146,1,1
4274025,46273477,1,1
4249456,43021247,1,1
4267683,440577,1,1
4198855,4297646,1,1
4193702,4030761,1,1
4223239,201366,1,1
4237140,37209525,1,1
4276565,4030042,1,1
4193161,762439,1,1
4193702,44782866,1,1
4275184,4320771,1,1
4197485,4106574,1,1
4266188,4143874,1,1
4267515,4216894,1,1
4260918,75347,1,1
4267674,4269695,1,1
4193161,434814,1,1
4274337,4206590,1,1
4192127,37110414,1,1
4201554,377862,1,1
4269839,4232311,1,1
4193868,4239812,1,1
4266681,4132615,1,1
4194889,74458,1,1
4247171,759836,1,1
4275337,37311673,1,1
4276565,134898,1,1
4258835,42537043,1,1
4265723,436446,1,1
4225982,45765769,1,1
4216273,4247338,1,1
4242411,40481064,1,1
4193161,4151240,1,1
4193161,36715374,1,1
4271029,134746,1,1
4188544,4113637,1,1
4192127,45766641,1,1
4207977,44783183,1,1
4193868,442601,1,1
4193161,4182691,1,1
4211546,4050690,1,1
4223496,4222265,1,1
4251065,37160671,1,1
4271029,4167229,1,1
4189184,4062245,1,1
4269314,4021336,1,1
4206788,4067424,1,1
4242411,4152839,1,1
4192056,4264779,1,1
4243161,4334734,1,1
4193702,3654811,1,1
4199417,381308,1,1
4192127,43020446,1,1
4267674,4264220,1,1
4256236,45757250,1,1
4236884,434467,1,1
4200516,4199890,1,1
4276572,4276562,1,1
4222962,37156828,1,1
4201554,4308439,1,1
4193868,4103853,1,1
4201705,37165425,1,1
4215924,435357,1,1
4193161,441361,1,1
4193868,4056690,1,1
4246470,40486090,1,1
4207977,4124650,1,1
4193506,37162515,1,1
4204047,4037306,1,1
4193161,45772097,1,1
4193161,36715573,1,1
4208223,44783667,1,1
4193868,606761,1,1
4267683,4143235,1,1
4203152,4300092,1,1
4195061,4128221,1,1
4197485,37163342,1,1
4266339,4166909,1,1
4271029,4151200,1,1
4193161,42538646,1,1
4239381,440992,1,1
4200516,40480849,1,1
4193161,4160218,1,1
4269848,435080,1,1
4193161,37162983,1,1
4265723,440539,1,1
4193161,36715576,1,1
4216299,443541,1,1
4266339,4316196,1,1
4194889,198846,1,1
4234997,43530951,1,1
4266339,443426,1,1
4268835,4291333,1,1
4206389,40480479,1,1
4192127,4176464,1,1
4188970,40479837,1,1
4266339,46269792,1,1
4224004,4159156,1,1
4193161,36717157,1,1
4242338,40490521,1,1
4243161,441712,1,1
4266681,4023568,1,1
4201563,4089818,1,1
4274025,4134158,1,1
4193161,37108844,1,1
4192127,37110413,1,1
4270559,4119632,1,1
4223659,37169606,1,1
4265723,440248,1,1
4274025,37167868,1,1
4201705,4180771,1,1
4193702,4030907,1,1
4226786,4082623,1,1
4198562,45765743,1,1
4274409,75004,1,1
4211546,4056577,1,1
4188971,196951,1,1
4242962,37162608,1,1
4214297,37162542,1,1
4238809,4212197,1,1
4206177,4191487,1,1
4218253,4116486,1,1
4194719,4311124,1,1
4245646,37164933,1,1
4266188,4048716,1,1
4193161,436397,1,1
4193161,443252,1,1
4247171,759837,1,1
4266188,4146479,1,1
4272177,4309167,1,1
4199417,4133353,1,1
4274025,443420,1,1
4196024,606804,1,1
4271029,36674803,1,1
4193161,45757284,1,1
4274025,4201705,1,1
4201554,375545,1,1
4239381,37205764,1,1
4274025,4104316,1,1
4201563,4089817,1,1
4265723,436263,1,1
4201705,72857,1,1
4270559,45757404,1,1
4247357,4247350,1,1
4271000,4242113,1,1
4193161,194693,1,1
4276561,4233483,1,1
4276495,4045849,1,1
4193161,4300243,1,1
4236877,4220197,1,1
4193161,4047909,1,1
4199435,45763762,1,1
4249456,44782420,1,1
4266339,4290993,1,1
4200516,380702,1,1
4266786,4110719,1,1
4201554,4317971,1,1
4193161,36712821,1,1
4239314,4052750,1,1
4193161,4309320,1,1
4201174,4133623,1,1
4193161,437169,1,1
4267674,4132570,1,1
4274025,4005650,1,1
4249456,4146942,1,1
4267672,4029305,1,1
4271501,4154771,1,1
4201701,45763827,1,1
4267510,4035611,1,1
4271773,4014437,1,1
4206788,4236160,1,1
4208812,37164711,1,1
4201554,4309786,1,1
4217564,37151529,1,1
4193463,436180,1,1
4200056,4080682,1,1
4265723,45757336,1,1
4193464,4124722,1,1
4276572,4094758,1,1
4197485,37166142,1,1
4203096,37172692,1,1
4193161,37119234,1,1
4235891,37162969,1,1
4201705,444201,1,1
4189855,4115995,1,1
4212540,4340390,1,1
4274025,442793,1,1
4271250,4022074,1,1
4211546,441172,1,1
4271029,4154164,1,1
4229909,4116650,1,1
4274025,37162280,1,1
4276572,436238,1,1
4193464,4127424,1,1
4305304,435369,1,1
4323751,4243270,1,1
4279309,4290538,1,1
4302537,4022571,1,1
4311439,4116202,1,1
4300243,4309328,1,1
4316083,40482960,1,1
4297375,4026164,1,1
4317972,4335996,1,1
4323285,37168050,1,1
4315819,4031264,1,1
4300243,4139294,1,1
4317017,4208070,1,1
4304916,75860,1,1
4298721,762037,1,1
4316083,4184024,1,1
4295261,4301021,1,1
4305027,4126343,1,1
4306814,4123726,1,1
4299535,432969,1,1
4289602,37157694,1,1
4300243,4289615,1,1
4286638,442790,1,1
4302537,4113563,1,1
4300243,4266499,1,1
4305027,37017560,1,1
4323285,37167888,1,1
4327939,80522,1,1
4311280,4107225,1,1
4315941,27835,1,1
4301471,438410,1,1
4317258,440993,1,1
4297984,4237450,1,1
4307667,45757754,1,1
4303401,436817,1,1
4300243,36717601,1,1
4298737,4296192,1,1
4280820,4205375,1,1
4290964,4246661,1,1
4300243,45757473,1,1
4329041,4323751,1,1
4313124,4343920,1,1
4303401,4053658,1,1
4316083,4177599,1,1
4300243,40443315,1,1
4304484,40482847,1,1
4316083,37311183,1,1
4311280,4185932,1,1
4303401,4087637,1,1
4300243,37109306,1,1
4306814,4312000,1,1
4309320,4197631,1,1
4317279,437904,1,1
4316083,37312249,1,1
4317014,443417,1,1
4323285,37167251,1,1
4300243,192859,1,1
4325601,259992,1,1
4290724,140961,1,1
4310567,433909,1,1
4315944,81383,1,1
4314042,375479,1,1
4302537,4307122,1,1
4297375,4022124,1,1
4278217,313800,1,1
4316083,4319300,1,1
4300243,4028220,1,1
4300243,200444,1,1
4290965,4155590,1,1
4300243,438440,1,1
4311280,4354249,1,1
4291025,37205058,1,1
4309001,4034232,1,1
4306659,4134722,1,1
4305027,4124725,1,1
4290965,40486939,1,1
4327871,80578,1,1
4318379,4077967,1,1
4300243,4035121,1,1
4290724,139737,1,1
4293429,4031628,1,1
4299569,4009503,1,1
4317279,435802,1,1
4313124,436636,1,1
4308393,4342640,1,1
4313124,4327330,1,1
4319304,37164866,1,1
4303106,132573,1,1
4300243,4155080,1,1
4290724,132835,1,1
4297375,37168250,1,1
4280226,37164037,1,1
4306814,4212110,1,1
4300243,4069320,1,1
4317258,4033051,1,1
4300118,4110705,1,1
4301897,43530866,1,1
4300243,762437,1,1
4316083,45763845,1,1
4300243,4308863,1,1
4312226,4120455,1,1
4299099,4031653,1,1
4329041,42710012,1,1
4318862,42538613,1,1
4306814,435842,1,1
4325423,4147326,1,1
4300243,4297910,1,1
4319304,141933,1,1
4289543,45772075,1,1
4328373,435028,1,1
4318691,604634,1,1
4304484,134603,1,1
4317279,4049233,1,1
4309345,762441,1,1
4300243,4209080,1,1
4301897,4201097,1,1
4316083,4256133,1,1
4309675,40385744,1,1
4321696,439080,1,1
4300243,194985,1,1
4300243,4154697,1,1
4309001,4034805,1,1
4300243,4216862,1,1
4316083,40482959,1,1
4319304,441928,1,1
4290723,4346191,1,1
4304894,37169342,1,1
4338843,4129382,1,1
4338025,4338026,1,1
4344497,4052200,1,1
4344497,44806632,1,1
4335737,378768,1,1
4352876,195392,1,1
4338669,80813,1,1
4352876,4096646,1,1
4341638,37172176,1,1
4344498,441946,1,1
4352876,201161,1,1
4338546,4249011,1,1
4340252,37154559,1,1
4334245,437544,1,1
4344497,194417,1,1
4335808,77069,1,1
4340799,4000167,1,1
4344498,4347069,1,1
4339468,4229909,1,1
4340367,201341,1,1
4344498,4001118,1,1
4352876,193630,1,1
35624771,194988,1,1
35622958,37165528,1,1
35625532,4312035,1,1
35622880,46270041,1,1
35625687,4199272,1,1
35624275,40488904,1,1
36676837,765259,1,1
36714559,433753,1,1
36676838,37173695,1,1
36674642,40491523,1,1
36687118,762372,1,1
36684814,139759,1,1
36676835,762255,1,1
36716628,36717464,1,1
36683647,36685407,1,1
36716628,36715612,1,1
36717463,4120104,1,1
36716824,36716930,1,1
36715505,4170121,1,1
36684472,200962,1,1
36676839,37173819,1,1
36713099,759882,1,1
36676836,759891,1,1
36676301,36716848,1,1
36676316,42537639,1,1
36712925,4012092,1,1
36687185,37173106,1,1
36716519,4044350,1,1
36676834,762256,1,1
36716519,4051204,1,1
36712925,4066416,1,1
36716001,37162522,1,1
36715498,37162114,1,1
36685223,765417,1,1
36715532,438338,1,1
36684814,318697,1,1
36687184,37173103,1,1
36712925,4195475,1,1
36713916,36717682,1,1
36716620,4300118,1,1
36713103,759879,1,1
36687119,765466,1,1
36684809,320347,1,1
37017557,35622880,1,1
37017267,37173105,1,1
37018873,4129220,1,1
37016130,4054616,1,1
37018677,4201554,1,1
37018424,40487977,1,1
37017267,37173101,1,1
37162644,4131604,1,1
37166158,45757757,1,1
37168189,378161,1,1
37164865,378533,1,1
37162515,4193657,1,1
37167489,380747,1,1
37155435,138996,1,1
37164998,37164847,1,1
37167489,441039,1,1
37167439,42539045,1,1
37311678,4201388,1,1
37109206,4178114,1,1
37164865,4066995,1,1
37396329,440507,1,1
37168129,45757798,1,1
37168846,4319889,1,1
37108620,765762,1,1
37158897,4295159,1,1
37165085,4280502,1,1
37174262,4051128,1,1
37162280,4149772,1,1
37165681,440010,1,1
37164766,4026131,1,1
37164865,42539762,1,1
37170255,436234,1,1
37165187,4219865,1,1
37205058,40319772,1,1
37172680,4129751,1,1
37164240,4243456,1,1
37168754,4152468,1,1
37161375,3657662,1,1
37160012,75580,1,1
37162520,4282159,1,1
37168129,37168128,1,1
37165277,760933,1,1
37167489,4318842,1,1
37162613,4161540,1,1
37167489,439838,1,1
37164741,4245455,1,1
37168306,36712705,1,1
37110208,4195507,1,1
37164866,4298692,1,1
37160339,4028243,1,1
37161112,374925,1,1
37161192,79804,1,1
37164741,4200289,1,1
37163342,37168485,1,1
37166157,4027379,1,1
37165425,4192127,1,1
37158897,37158838,1,1
37169212,765528,1,1
37162320,4112987,1,1
37155637,433446,1,1
37166137,4112975,1,1
37171431,4066820,1,1
37162280,4193868,1,1
37164865,141758,1,1
37162978,76750,1,1
37164957,760869,1,1
37167233,4148792,1,1
37155637,4170931,1,1
37173106,37174201,1,1
37154027,45763841,1,1
37162515,4211852,1,1
37159368,4201402,1,1
37166945,4274575,1,1
37166993,4300119,1,1
37166327,4125970,1,1
37169990,4084635,1,1
37152236,4021241,1,1
37165530,440693,1,1
37204336,37110365,1,1
37168520,312934,1,1
37167846,199959,1,1
37165431,4197130,1,1
37166823,36676842,1,1
37169211,765739,1,1
37168129,433471,1,1
37160691,4214943,1,1
37160671,373408,1,1
37162280,4159516,1,1
37166825,4030750,1,1
37164933,4100255,1,1
37155637,4100827,1,1
37154027,37158271,1,1
37167167,4155624,1,1
37117761,4152069,1,1
37167667,36717225,1,1
37168754,37116529,1,1
37163264,317000,1,1
37162916,4181404,1,1
37162644,37163091,1,1
37168142,4046213,1,1
37161037,4307981,1,1
37162645,4129877,1,1
37171809,37171812,1,1
37164524,3656897,1,1
37160078,764991,1,1
37166170,42536868,1,1
37165146,37169840,1,1
37167569,4244080,1,1
37156007,193782,1,1
37168996,4111921,1,1
37165528,434921,1,1
37164865,4009653,1,1
37311678,4201390,1,1
37172692,4054526,1,1
37168520,762753,1,1
37160029,760061,1,1
37163091,4263317,1,1
37155904,36686263,1,1
37160642,4323827,1,1
37108602,762207,1,1
37160526,436133,1,1
37161553,4277942,1,1
37110208,4130532,1,1
37171375,4310682,1,1
37160642,4016108,1,1
37160078,765323,1,1
37162615,40486111,1,1
37154027,45767056,1,1
37174261,4242875,1,1
37165528,432301,1,1
37166992,438094,1,1
37160842,4210628,1,1
37174262,443757,1,1
37170016,4148231,1,1
37165431,40483172,1,1
37205764,44783367,1,1
37158838,4232235,1,1
37172687,4054743,1,1
37159804,4302900,1,1
37160642,40599994,1,1
37160866,435653,1,1
37171809,37116608,1,1
37162320,40479386,1,1
37160808,434860,1,1
37171375,36716565,1,1
37165682,439208,1,1
37160669,36715986,1,1
37168129,440392,1,1
37160415,46273392,1,1
37160613,40636815,1,1
37162280,375504,1,1
37162114,37162122,1,1
37168812,45766890,1,1
37162280,42537692,1,1
37164567,440692,1,1
37168306,36674200,1,1
37166992,4097283,1,1
37171791,36712793,1,1
37163703,4188177,1,1
37154027,4193702,1,1
37154027,4215592,1,1
37162977,4034870,1,1
37163266,4307356,1,1
37165434,4319166,1,1
37164952,46273396,1,1
37172691,4129873,1,1
37166136,37165558,1,1
37165681,436300,1,1
37166160,201338,1,1
37168752,4050834,1,1
37110545,4061351,1,1
37209384,760880,1,1
37110208,4164214,1,1
37151529,619057,1,1
37166154,4201477,1,1
37160866,441676,1,1
37154027,45767053,1,1
37164793,378726,1,1
37160012,4166480,1,1
37309676,602868,1,1
37165529,4103417,1,1
37174262,132553,1,1
37164303,4113577,1,1
37162320,4310731,1,1
37110208,4129898,1,1
37161976,4001833,1,1
37162608,4161013,1,1
37110267,4309019,1,1
37309621,37166156,1,1
37162518,197206,1,1
37160528,133228,1,1
37168263,36674773,1,1
37160697,4227852,1,1
37168051,4270073,1,1
37166160,4032438,1,1
37171809,4152464,1,1
37173695,42534836,1,1
37171274,3657069,1,1
37165187,4148690,1,1
37168304,37168308,1,1
37166156,45757765,1,1
37154027,4194408,1,1
37209383,760879,1,1
37161558,4054546,1,1
37160697,4213372,1,1
37167243,4001628,1,1
37164766,40484532,1,1
37162280,440919,1,1
37168902,4048181,1,1
37165558,4111010,1,1
37162681,441283,1,1
37151529,37016217,1,1
37166993,4180911,1,1
37168467,36715779,1,1
37164303,433592,1,1
37161469,4063697,1,1
37166160,196156,1,1
37165528,3654548,1,1
37172687,35624441,1,1
37396311,4002901,1,1
37165431,37165530,1,1
37164865,4102354,1,1
37165187,4194945,1,1
37205044,4090428,1,1
37164240,4233478,1,1
37168263,36674775,1,1
37162528,77923,1,1
37164711,4338871,1,1
37166160,4215428,1,1
37160613,4024688,1,1
37110208,40483230,1,1
37165431,37165434,1,1
37165530,441271,1,1
37164793,374623,1,1
37164741,378425,1,1
37168996,4179980,1,1
37167225,4001626,1,1
37170128,36685064,1,1
37168728,4193496,1,1
37204336,37110559,1,1
37166869,4003186,1,1
37110208,192577,1,1
37168129,432890,1,1
37155436,194403,1,1
37165431,4080762,1,1
37164998,4028339,1,1
37154146,4264241,1,1
37209384,37208033,1,1
37165343,4189553,1,1
37162280,4248716,1,1
37160528,4264073,1,1
37108603,762206,1,1
37168129,4338894,1,1
37174262,24148,1,1
37171809,37116487,1,1
